date,result,fighter,opponent,division,stance,dob,method,total_comp_time,round,time,reach,height,total_strikes_accuracy
2013-08-28,1,Rafael Dos Anjos,Donald Cerrone,Lightweight,Southpaw,1984-10-26,U-DEC,900,3,5:00,70.0,68.0,45.3125
2013-08-31,0,Ryan Couture,Al Iaquinta,Lightweight,Orthodox,1982-08-27,U-DEC,900,3,5:00,73.0,70.0,29.746835443037973
2013-08-31,1,Al Iaquinta,Ryan Couture,Lightweight,Orthodox,1987-04-30,U-DEC,900,3,5:00,70.0,70.0,46.99453551912568
2013-08-31,0,Jamie Varner,Gleison Tibau,Lightweight,Orthodox,1984-10-12,S-DEC,900,3,5:00,71.0,68.0,60.57692307692307
2013-08-31,1,Gleison Tibau,Jamie Varner,Lightweight,Southpaw,1983-10-07,S-DEC,900,3,5:00,71.0,70.0,65.47619047619048
2013-08-31,0,Benson Henderson,Anthony Pettis,Lightweight,Southpaw,1983-11-16,SUB,281,1,4:41,70.0,69.0,70.27027027027027
2013-08-31,1,Anthony Pettis,Benson Henderson,Lightweight,Orthodox,1987-01-27,SUB,281,1,4:41,72.0,70.0,58.82352941176471
2013-09-04,0,Francisco Trinaldo,Piotr Hallmann,Lightweight,Southpaw,1978-08-24,SUB,530,2,3:50,70.0,69.0,52.17391304347826
2013-09-04,1,Piotr Hallmann,Francisco Trinaldo,Lightweight,Orthodox,1987-08-25,SUB,530,2,3:50,71.0,69.0,55.35714285714286
2013-09-21,0,Jesse Ronson,Michel Prazeres,Lightweight,Southpaw,1985-12-24,S-DEC,900,3,5:00,70.0,70.0,53.94736842105263
2013-09-21,1,Michel Prazeres,Jesse Ronson,Lightweight,Orthodox,1981-07-25,S-DEC,900,3,5:00,67.0,66.0,64.93506493506493
2013-09-21,0,Renee Forte,John Makdessi,Lightweight,Orthodox,1987-03-27,KO/TKO,121,1,2:01,71.0,67.0,25.925925925925924
2013-09-21,1,John Makdessi,Renee Forte,Lightweight,Orthodox,1985-05-03,KO/TKO,121,1,2:01,68.0,68.0,51.28205128205128
2013-09-21,0,Mike Ricci,Myles Jury,Lightweight,Southpaw,1986-03-18,S-DEC,900,3,5:00,76.0,72.0,29.52380952380953
2013-09-21,1,Myles Jury,Mike Ricci,Lightweight,Orthodox,1988-10-31,S-DEC,900,3,5:00,73.0,70.0,34.523809523809526
2013-09-21,0,Pat Healy,Khabib Nurmagomedov,Lightweight,Orthodox,1983-07-20,U-DEC,900,3,5:00,72.0,72.0,35.978835978835974
2013-09-21,1,Khabib Nurmagomedov,Pat Healy,Lightweight,Orthodox,1988-09-20,U-DEC,900,3,5:00,70.0,70.0,53.25443786982249
2013-10-09,0,Garett Whiteley,Alan Patrick,Lightweight,Orthodox,1980-12-13,KO/TKO,234,1,3:54,72.0,72.0,41.66666666666667
2013-10-09,1,Alan Patrick,Garett Whiteley,Lightweight,Southpaw,1983-07-19,KO/TKO,234,1,3:54,74.0,71.0,45.23809523809524
2013-10-19,0,Mike Rio,Tony Ferguson,Lightweight,Orthodox,1981-07-06,SUB,112,1,1:52,70.0,70.0,50.0
2013-10-19,1,Tony Ferguson,Mike Rio,Lightweight,Orthodox,1984-02-12,SUB,112,1,1:52,76.0,71.0,38.88888888888889
2013-10-19,0,George Sotiropoulos,KJ Noons,Lightweight,Orthodox,1977-07-09,U-DEC,900,3,5:00,71.0,70.0,25.125628140703515
2013-10-19,1,KJ Noons,George Sotiropoulos,Lightweight,Orthodox,1982-12-07,U-DEC,900,3,5:00,70.0,70.0,33.92857142857143
2013-10-19,0,Diego Sanchez,Gilbert Melendez,Lightweight,Southpaw,1981-12-31,U-DEC,900,3,5:00,72.0,70.0,23.863636363636363
2013-10-19,1,Gilbert Melendez,Diego Sanchez,Lightweight,Orthodox,1982-04-12,U-DEC,900,3,5:00,73.0,69.0,38.73517786561265
2013-10-26,0,Piotr Hallmann,Al Iaquinta,Lightweight,Orthodox,1987-08-25,U-DEC,900,3,5:00,71.0,69.0,44.6078431372549
2013-10-26,1,Al Iaquinta,Piotr Hallmann,Lightweight,Orthodox,1987-04-30,U-DEC,900,3,5:00,70.0,70.0,43.5
2013-10-26,0,Jon Tuck,Norman Parke,Lightweight,Orthodox,1984-08-28,U-DEC,900,3,5:00,73.0,71.0,38.333333333333336
2013-10-26,1,Norman Parke,Jon Tuck,Lightweight,Southpaw,1986-12-22,U-DEC,900,3,5:00,70.0,71.0,33.064516129032256
2013-10-26,0,Melvin Guillard,Ross Pearson,Lightweight,Orthodox,1983-03-30,DRAW,117,1,1:57,71.0,69.0,31.03448275862069
2013-10-26,0,Ross Pearson,Melvin Guillard,Lightweight,Orthodox,1984-09-26,DRAW,117,1,1:57,69.0,68.0,27.27272727272727
2013-11-06,0,Yancy Medeiros,Yves Edwards,Lightweight,Orthodox,1987-09-07,DRAW,167,1,2:47,75.0,70.0,36.76470588235294
2013-11-06,0,Yves Edwards,Yancy Medeiros,Lightweight,Southpaw,1976-09-30,DRAW,167,1,2:47,73.0,69.0,50.0
2013-11-06,0,James Krause,Bobby Green,Lightweight,Orthodox,1986-06-04,KO/TKO,230,1,3:50,73.0,74.0,34.375
2013-11-06,1,Bobby Green,James Krause,Lightweight,Orthodox,1986-09-09,KO/TKO,230,1,3:50,71.0,70.0,37.03703703703704
2013-11-06,0,Colton Smith,Michael Chiesa,Lightweight,Orthodox,1987-08-14,SUB,401,2,1:41,71.0,72.0,48.14814814814815
2013-11-06,1,Michael Chiesa,Colton Smith,Lightweight,Southpaw,1987-12-07,SUB,401,2,1:41,75.0,73.0,42.85714285714285
2013-11-06,0,Jorge Masvidal,Rustam Khabilov,Lightweight,Orthodox,1984-11-12,U-DEC,900,3,5:00,74.0,71.0,45.63106796116505
2013-11-06,1,Rustam Khabilov,Jorge Masvidal,Lightweight,Orthodox,1986-11-04,U-DEC,900,3,5:00,73.0,68.0,42.3728813559322
2013-11-09,0,Daron Cruickshank,Adriano Martins,Lightweight,Switch,1985-06-11,SUB,469,2,2:49,72.0,68.0,33.33333333333333
2013-11-09,1,Adriano Martins,Daron Cruickshank,Lightweight,Southpaw,1982-12-16,SUB,469,2,2:49,72.0,70.0,84.44444444444444
2013-11-09,0,Justin Salas,Thiago Tavares,Lightweight,Southpaw,1982-03-13,SUB,158,1,2:38,70.0,68.0,51.85185185185185
2013-11-09,1,Thiago Tavares,Justin Salas,Lightweight,Orthodox,1984-11-08,SUB,158,1,2:38,70.0,67.0,83.33333333333334
2013-11-16,0,Evan Dunham,Donald Cerrone,Lightweight,Southpaw,1981-12-18,SUB,529,2,3:49,70.0,70.0,37.66233766233766
2013-11-16,1,Donald Cerrone,Evan Dunham,Lightweight,Orthodox,1983-03-29,SUB,529,2,3:49,73.0,73.0,49.275362318840585
2013-11-30,0,Gray Maynard,Nate Diaz,Lightweight,Orthodox,1979-05-09,KO/TKO,158,1,2:38,70.0,69.0,37.5
2013-11-30,1,Nate Diaz,Gray Maynard,Lightweight,Southpaw,1985-04-16,KO/TKO,158,1,2:38,76.0,72.0,60.71428571428571
2013-12-14,0,Roger Bowling,Abel Trujillo,Lightweight,Orthodox,1982-12-05,KO/TKO,395,2,1:35,68.0,69.0,39.02439024390244
2013-12-14,1,Abel Trujillo,Roger Bowling,Lightweight,Orthodox,1983-09-18,KO/TKO,395,2,1:35,70.0,68.0,69.56521739130434
2013-12-14,0,Cody McKenzie,Sam Stout,Lightweight,Switch,1987-12-16,U-DEC,900,3,5:00,72.0,72.0,37.37373737373738
2013-12-14,1,Sam Stout,Cody McKenzie,Lightweight,Orthodox,1984-04-23,U-DEC,900,3,5:00,70.0,69.0,30.412371134020617
2013-12-14,0,Pat Healy,Bobby Green,Lightweight,Orthodox,1983-07-20,U-DEC,900,3,5:00,72.0,72.0,36.84210526315789
2013-12-14,1,Bobby Green,Pat Healy,Lightweight,Orthodox,1986-09-09,U-DEC,900,3,5:00,71.0,70.0,61.18421052631579
2013-12-14,0,Danny Castillo,Edson Barboza,Lightweight,Orthodox,1979-08-25,M-DEC,900,3,5:00,71.0,69.0,47.85714285714286
2013-12-14,1,Edson Barboza,Danny Castillo,Lightweight,Orthodox,1986-01-21,M-DEC,900,3,5:00,75.0,71.0,34.4
2013-12-14,0,Mac Danzig,Joe Lauzon,Lightweight,Orthodox,1980-01-02,U-DEC,900,3,5:00,70.0,68.0,66.42335766423358
2013-12-14,1,Joe Lauzon,Mac Danzig,Lightweight,Orthodox,1984-05-22,U-DEC,900,3,5:00,71.0,70.0,70.79646017699115
2013-12-28,0,Gleison Tibau,Michael Johnson,Lightweight,Southpaw,1983-10-07,KO/TKO,392,2,1:32,71.0,70.0,25.0
2013-12-28,1,Michael Johnson,Gleison Tibau,Lightweight,Southpaw,1986-06-04,KO/TKO,392,2,1:32,73.0,70.0,26.744186046511626
2013-12-28,0,Fabricio Camoes,Jim Miller,Lightweight,Orthodox,1978-12-23,SUB,222,1,3:42,71.0,70.0,57.14285714285714
2013-12-28,1,Jim Miller,Fabricio Camoes,Lightweight,Southpaw,1983-08-30,SUB,222,1,3:42,71.0,68.0,32.142857142857146
2014-01-04,0,Tae Hyun Bang,Mairbek Taisumov,Lightweight,Switch,1983-04-15,U-DEC,900,3,5:00,71.0,69.0,43.66197183098591
2014-01-04,1,Mairbek Taisumov,Tae Hyun Bang,Lightweight,Orthodox,1988-08-08,U-DEC,900,3,5:00,73.0,69.0,44.85981308411215
2014-01-04,1,Katsunori Kikuno,Quinn Mulhern,Lightweight,Orthodox,1981-10-31,U-DEC,900,3,5:00,66.0,68.0,70.1923076923077
2014-01-15,0,Charlie Brenneman,Beneil Dariush,Lightweight,Orthodox,1981-02-09,SUB,105,1,1:45,70.0,70.0,63.63636363636363
2014-01-15,1,Beneil Dariush,Charlie Brenneman,Lightweight,Southpaw,1989-05-06,SUB,105,1,1:45,72.0,70.0,42.85714285714285
2014-01-15,0,Garett Whiteley,Vinc Pichel,Lightweight,Orthodox,1980-12-13,U-DEC,900,3,5:00,72.0,72.0,65.11627906976744
2014-01-15,1,Vinc Pichel,Garett Whiteley,Lightweight,Orthodox,1982-11-23,U-DEC,900,3,5:00,72.0,70.0,67.47967479674797
2014-01-15,0,Isaac Vallie-Flagg,Elias Silverio,Lightweight,Orthodox,1978-04-08,U-DEC,900,3,5:00,70.0,68.0,49.333333333333336
2014-01-15,1,Elias Silverio,Isaac Vallie-Flagg,Lightweight,Orthodox,1986-09-22,U-DEC,900,3,5:00,73.0,71.0,68.34170854271356
2014-01-15,0,Justin Edwards,Ramsey Nijem,Lightweight,Orthodox,1983-01-26,U-DEC,900,3,5:00,70.0,70.0,33.76623376623377
2014-01-15,1,Ramsey Nijem,Justin Edwards,Lightweight,Orthodox,1988-04-01,U-DEC,900,3,5:00,75.0,71.0,50.67567567567568
2014-01-25,0,Mike Rio,Daron Cruickshank,Lightweight,Orthodox,1981-07-06,KO/TKO,596,2,4:56,70.0,70.0,33.33333333333333
2014-01-25,1,Daron Cruickshank,Mike Rio,Lightweight,Switch,1985-06-11,KO/TKO,596,2,4:56,72.0,68.0,45.94594594594595
2014-01-25,0,Adriano Martins,Donald Cerrone,Lightweight,Southpaw,1982-12-16,KO/TKO,280,1,4:40,72.0,70.0,44.82758620689656
2014-01-25,1,Donald Cerrone,Adriano Martins,Lightweight,Orthodox,1983-03-29,KO/TKO,280,1,4:40,73.0,73.0,43.24324324324324
2014-01-25,0,Josh Thomson,Benson Henderson,Lightweight,Orthodox,1978-09-21,S-DEC,1500,5,5:00,71.0,70.0,44.0
2014-01-25,1,Benson Henderson,Josh Thomson,Lightweight,Southpaw,1983-11-16,S-DEC,1500,5,5:00,70.0,69.0,68.67469879518072
2014-02-01,0,Anthony Rocco Martin,Rashid Magomedov,Lightweight,Orthodox,1989-12-11,U-DEC,900,3,5:00,73.0,72.0,48.0
2014-02-01,1,Rashid Magomedov,Anthony Rocco Martin,Lightweight,Orthodox,1984-11-29,U-DEC,900,3,5:00,70.0,69.0,72.0
2014-02-01,0,Kevin Lee,Al Iaquinta,Lightweight,Orthodox,1992-09-04,U-DEC,900,3,5:00,77.0,69.0,32.903225806451616
2014-02-01,1,Al Iaquinta,Kevin Lee,Lightweight,Orthodox,1987-04-30,U-DEC,900,3,5:00,70.0,70.0,40.0
2014-02-01,0,John Makdessi,Alan Patrick,Lightweight,Orthodox,1985-05-03,U-DEC,900,3,5:00,68.0,68.0,49.25373134328358
2014-02-01,1,Alan Patrick,John Makdessi,Lightweight,Southpaw,1983-07-19,U-DEC,900,3,5:00,74.0,71.0,30.88235294117647
2014-02-01,0,Jamie Varner,Abel Trujillo,Lightweight,Orthodox,1984-10-12,KO/TKO,452,2,2:32,71.0,68.0,41.80327868852459
2014-02-01,1,Abel Trujillo,Jamie Varner,Lightweight,Orthodox,1983-09-18,KO/TKO,452,2,2:32,70.0,68.0,30.681818181818183
2014-02-15,0,Jesse Ronson,Francisco Trinaldo,Lightweight,Southpaw,1985-12-24,S-DEC,900,3,5:00,70.0,70.0,43.41085271317829
2014-02-15,1,Francisco Trinaldo,Jesse Ronson,Lightweight,Southpaw,1978-08-24,S-DEC,900,3,5:00,70.0,69.0,39.61038961038961
2014-02-15,0,Ivan Jorge,Rodrigo Damm,Lightweight,Orthodox,1980-11-07,U-DEC,900,3,5:00,73.0,69.0,41.46341463414634
2014-02-15,1,Rodrigo Damm,Ivan Jorge,Lightweight,Orthodox,1980-02-03,U-DEC,900,3,5:00,71.0,67.0,40.35087719298245
2014-02-15,0,Cristiano Marcello,Joe Proctor,Lightweight,Orthodox,1977-12-03,U-DEC,900,3,5:00,72.0,69.0,36.36363636363637
2014-02-15,1,Joe Proctor,Cristiano Marcello,Lightweight,Orthodox,1985-08-10,U-DEC,900,3,5:00,72.0,70.0,39.56043956043956
2014-02-22,0,Yosdenis Cedeno,Ernest Chavez,Lightweight,Orthodox,1985-02-12,S-DEC,900,3,5:00,69.0,68.0,32.142857142857146
2014-02-22,1,Ernest Chavez,Yosdenis Cedeno,Lightweight,Orthodox,1983-06-27,S-DEC,900,3,5:00,70.0,68.0,70.67669172932331
2014-02-22,0,Rafaello Oliveira,Erik Koch,Lightweight,Orthodox,1982-01-26,KO/TKO,84,1,1:24,71.0,68.0,16.666666666666664
2014-02-22,1,Erik Koch,Rafaello Oliveira,Lightweight,Southpaw,1988-10-04,KO/TKO,84,1,1:24,71.0,70.0,70.37037037037037
2014-03-01,0,Kazuki Tokudome,Yui Chul Nam,Lightweight,Southpaw,1987-03-04,S-DEC,900,3,5:00,73.0,71.0,75.28735632183908
2014-03-08,0,Melvin Guillard,Michael Johnson,Lightweight,Orthodox,1983-03-30,U-DEC,900,3,5:00,71.0,69.0,21.35922330097087
2014-03-08,1,Michael Johnson,Melvin Guillard,Lightweight,Southpaw,1986-06-04,U-DEC,900,3,5:00,73.0,70.0,33.33333333333333
2014-03-15,0,Renee Forte,Francisco Trevino,Lightweight,Orthodox,1987-03-27,U-DEC,900,3,5:00,71.0,67.0,25.31645569620253
2014-03-15,1,Francisco Trevino,Renee Forte,Lightweight,Orthodox,1981-12-17,U-DEC,900,3,5:00,70.0,69.0,47.368421052631575
2014-03-15,0,Diego Sanchez,Myles Jury,Lightweight,Southpaw,1981-12-31,U-DEC,900,3,5:00,72.0,70.0,35.23809523809524
2014-03-15,1,Myles Jury,Diego Sanchez,Lightweight,Orthodox,1988-10-31,U-DEC,900,3,5:00,73.0,70.0,41.86046511627907
2014-03-23,0,Mairbek Taisumov,Michel Prazeres,Lightweight,Orthodox,1988-08-08,U-DEC,900,3,5:00,73.0,69.0,37.735849056603776
2014-03-23,1,Michel Prazeres,Mairbek Taisumov,Lightweight,Orthodox,1981-07-25,U-DEC,900,3,5:00,67.0,66.0,62.264150943396224
2014-03-23,0,Norman Parke,Leonardo Santos,Lightweight,Southpaw,1986-12-22,DRAW,900,3,5:00,70.0,71.0,48.93617021276596
2014-03-23,0,Leonardo Santos,Norman Parke,Lightweight,Orthodox,1980-02-05,DRAW,900,3,5:00,75.0,72.0,51.02040816326531
2014-04-11,0,Beneil Dariush,Ramsey Nijem,Lightweight,Southpaw,1989-05-06,KO/TKO,260,1,4:20,72.0,70.0,56.00000000000001
2014-04-11,1,Ramsey Nijem,Beneil Dariush,Lightweight,Orthodox,1988-04-01,KO/TKO,260,1,4:20,75.0,71.0,76.03305785123968
2014-04-16,0,Mike de la Torre,Mark Bocek,Lightweight,Orthodox,1986-09-22,S-DEC,900,3,5:00,71.0,71.0,53.333333333333336
2014-04-16,1,Mark Bocek,Mike de la Torre,Lightweight,Orthodox,1981-10-24,S-DEC,900,3,5:00,75.0,68.0,51.67464114832536
2014-04-19,0,Pat Healy,Jorge Masvidal,Lightweight,Orthodox,1983-07-20,U-DEC,900,3,5:00,72.0,72.0,54.19354838709678
2014-04-19,1,Jorge Masvidal,Pat Healy,Lightweight,Orthodox,1984-11-12,U-DEC,900,3,5:00,74.0,71.0,79.54545454545455
2014-04-19,0,Rafael Dos Anjos,Khabib Nurmagomedov,Lightweight,Southpaw,1984-10-26,U-DEC,900,3,5:00,70.0,68.0,52.63157894736842
2014-04-19,1,Khabib Nurmagomedov,Rafael Dos Anjos,Lightweight,Orthodox,1988-09-20,U-DEC,900,3,5:00,70.0,70.0,53.333333333333336
2014-04-19,0,Edson Barboza,Donald Cerrone,Lightweight,Orthodox,1986-01-21,SUB,195,1,3:15,75.0,71.0,51.85185185185185
2014-04-19,1,Donald Cerrone,Edson Barboza,Lightweight,Orthodox,1983-03-29,SUB,195,1,3:15,73.0,73.0,55.00000000000001
2014-04-26,0,Charlie Brenneman,Danny Castillo,Lightweight,Orthodox,1981-02-09,KO/TKO,321,2,0:21,70.0,70.0,79.54545454545455
2014-04-26,1,Danny Castillo,Charlie Brenneman,Lightweight,Orthodox,1979-08-25,KO/TKO,321,2,0:21,71.0,69.0,80.0
2014-04-26,0,Isaac Vallie-Flagg,Takanori Gomi,Lightweight,Orthodox,1978-04-08,U-DEC,900,3,5:00,70.0,68.0,65.527950310559
2014-04-26,1,Takanori Gomi,Isaac Vallie-Flagg,Lightweight,Southpaw,1978-09-22,U-DEC,900,3,5:00,70.0,67.0,58.174904942965775
2014-04-26,0,Yancy Medeiros,Jim Miller,Lightweight,Orthodox,1987-09-07,SUB,198,1,3:18,75.0,70.0,33.33333333333333
2014-04-26,1,Jim Miller,Yancy Medeiros,Lightweight,Southpaw,1983-08-30,SUB,198,1,3:18,71.0,68.0,30.0
2014-05-10,1,Justin Salas,Ben Wall,Lightweight,Southpaw,1982-03-13,KO/TKO,161,1,2:41,70.0,68.0,78.57142857142857
2014-05-10,0,Erik Koch,Daron Cruickshank,Lightweight,Southpaw,1988-10-04,KO/TKO,201,1,3:21,71.0,70.0,28.57142857142857
2014-05-10,1,Daron Cruickshank,Erik Koch,Lightweight,Switch,1985-06-11,KO/TKO,201,1,3:21,72.0,68.0,55.319148936170215
2014-05-24,0,Anthony Njokuani,Vinc Pichel,Lightweight,Orthodox,1980-03-01,U-DEC,900,3,5:00,75.0,73.0,35.714285714285715
2014-05-24,1,Vinc Pichel,Anthony Njokuani,Lightweight,Orthodox,1982-11-23,U-DEC,900,3,5:00,72.0,70.0,61.63522012578616
2014-05-24,0,Al Iaquinta,Mitch Clarke,Lightweight,Orthodox,1987-04-30,SUB,357,2,0:57,70.0,70.0,77.5
2014-05-24,1,Mitch Clarke,Al Iaquinta,Lightweight,Orthodox,1985-11-24,SUB,357,2,0:57,73.0,70.0,58.82352941176471
2014-05-24,0,Katsunori Kikuno,Tony Ferguson,Lightweight,Orthodox,1981-10-31,KO/TKO,246,1,4:06,66.0,68.0,50.0
2014-05-24,1,Tony Ferguson,Katsunori Kikuno,Lightweight,Orthodox,1984-02-12,KO/TKO,246,1,4:06,76.0,71.0,57.971014492753625
2014-05-24,0,Francisco Trinaldo,Michael Chiesa,Lightweight,Southpaw,1978-08-24,U-DEC,900,3,5:00,70.0,69.0,52.27272727272727
2014-05-24,1,Michael Chiesa,Francisco Trinaldo,Lightweight,Southpaw,1987-12-07,U-DEC,900,3,5:00,75.0,73.0,58.17307692307693
2014-05-24,0,Jamie Varner,James Krause,Lightweight,Orthodox,1984-10-12,KO/TKO,300,1,5:00,71.0,68.0,27.27272727272727
2014-05-24,1,James Krause,Jamie Varner,Lightweight,Orthodox,1986-06-04,KO/TKO,300,1,5:00,73.0,74.0,48.48484848484848
2014-05-31,0,Drew Dober,Nick Hein,Lightweight,Southpaw,1988-10-19,U-DEC,900,3,5:00,70.0,68.0,54.49438202247191
2014-05-31,1,Nick Hein,Drew Dober,Lightweight,Southpaw,1984-04-24,U-DEC,900,3,5:00,66.0,66.0,58.78378378378378
2014-05-31,0,Ernest Chavez,Elias Silverio,Lightweight,Orthodox,1983-06-27,SUB,861,3,4:21,70.0,68.0,41.78082191780822
2014-05-31,1,Elias Silverio,Ernest Chavez,Lightweight,Orthodox,1986-09-22,SUB,861,3,4:21,73.0,71.0,37.7906976744186
2014-05-31,0,Rodrigo Damm,Rashid Magomedov,Lightweight,Orthodox,1980-02-03,U-DEC,900,3,5:00,71.0,67.0,35.8974358974359
2014-05-31,1,Rashid Magomedov,Rodrigo Damm,Lightweight,Orthodox,1984-11-29,U-DEC,900,3,5:00,70.0,69.0,40.2439024390244
2014-06-07,1,Jon Tuck,Jake Lindsey,Lightweight,Orthodox,1984-08-28,KO/TKO,767,3,2:47,73.0,71.0,68.25396825396825
2014-06-07,0,Yves Edwards,Piotr Hallmann,Lightweight,Southpaw,1976-09-30,SUB,751,3,2:31,73.0,69.0,36.90476190476191
2014-06-07,1,Piotr Hallmann,Yves Edwards,Lightweight,Orthodox,1987-08-25,SUB,751,3,2:31,71.0,69.0,59.25925925925925
2014-06-07,0,Jason High,Rafael Dos Anjos,Lightweight,Southpaw,1981-10-12,KO/TKO,516,2,3:36,73.0,68.0,38.80597014925373
2014-06-07,1,Rafael Dos Anjos,Jason High,Lightweight,Southpaw,1984-10-26,KO/TKO,516,2,3:36,70.0,68.0,62.35294117647059
2014-06-07,0,Ross Pearson,Diego Sanchez,Lightweight,Orthodox,1984-09-26,S-DEC,900,3,5:00,69.0,68.0,41.80327868852459
2014-06-07,1,Diego Sanchez,Ross Pearson,Lightweight,Southpaw,1981-12-31,S-DEC,900,3,5:00,72.0,70.0,24.62686567164179
2014-06-07,0,Rustam Khabilov,Benson Henderson,Lightweight,Orthodox,1986-11-04,SUB,976,4,1:16,73.0,68.0,34.78260869565217
2014-06-07,1,Benson Henderson,Rustam Khabilov,Lightweight,Southpaw,1983-11-16,SUB,976,4,1:16,70.0,69.0,50.526315789473685
2014-06-14,1,Jason Saggo,Josh Shockley,Lightweight,Orthodox,1985-11-23,KO/TKO,297,1,4:57,71.0,71.0,64.44444444444444
2014-06-14,0,Kajan Johnson,Tae Hyun Bang,Lightweight,Orthodox,1984-04-21,KO/TKO,721,3,2:01,75.0,71.0,31.868131868131865
2014-06-14,1,Tae Hyun Bang,Kajan Johnson,Lightweight,Switch,1983-04-15,KO/TKO,721,3,2:01,71.0,69.0,35.39823008849557
2014-06-28,1,Jake Matthews,Dashon Johnson,Lightweight,Orthodox,1994-08-19,SUB,796,3,3:16,73.0,71.0,82.03592814371258
2014-06-28,0,Colton Smith,Diego Ferreira,Lightweight,Orthodox,1987-08-14,SUB,38,1,0:38,71.0,72.0,66.66666666666666
2014-06-28,1,Diego Ferreira,Colton Smith,Lightweight,Orthodox,1985-01-18,SUB,38,1,0:38,74.0,69.0,70.0
2014-06-28,0,James Moontasri,Joe Ellenberger,Lightweight,Switch,1988-04-10,S-DEC,900,3,5:00,71.0,70.0,73.00613496932516
2014-06-28,1,Joe Ellenberger,James Moontasri,Lightweight,Orthodox,1985-03-28,S-DEC,900,3,5:00,72.0,69.0,68.4931506849315
2014-07-06,1,Adriano Martins,Juan Manuel Puig,Lightweight,Southpaw,1982-12-16,KO/TKO,141,1,2:21,72.0,70.0,40.0
2014-07-06,0,Jesse Ronson,Kevin Lee,Lightweight,Southpaw,1985-12-24,S-DEC,900,3,5:00,70.0,70.0,48.57142857142857
2014-07-06,1,Kevin Lee,Jesse Ronson,Lightweight,Orthodox,1992-09-04,S-DEC,900,3,5:00,77.0,69.0,51.5625
2014-07-16,0,Jerrod Sanders,Yosdenis Cedeno,Lightweight,Orthodox,1979-10-01,KO/TKO,300,1,5:00,72.0,68.0,60.0
2014-07-16,1,Yosdenis Cedeno,Jerrod Sanders,Lightweight,Orthodox,1985-02-12,KO/TKO,300,1,5:00,69.0,68.0,71.05263157894737
2014-07-16,0,Pat Healy,Gleison Tibau,Lightweight,Orthodox,1983-07-20,U-DEC,900,3,5:00,72.0,72.0,51.19047619047619
2014-07-16,1,Gleison Tibau,Pat Healy,Lightweight,Southpaw,1983-10-07,U-DEC,900,3,5:00,71.0,70.0,60.83916083916085
2014-07-16,0,Justin Salas,Joe Proctor,Lightweight,Southpaw,1982-03-13,KO/TKO,507,2,3:27,70.0,68.0,40.69767441860465
2014-07-16,1,Joe Proctor,Justin Salas,Lightweight,Orthodox,1985-08-10,KO/TKO,507,2,3:27,72.0,70.0,33.72093023255814
2014-07-16,0,Evan Dunham,Edson Barboza,Lightweight,Southpaw,1981-12-18,KO/TKO,186,1,3:06,70.0,70.0,37.03703703703704
2014-07-16,1,Edson Barboza,Evan Dunham,Lightweight,Orthodox,1986-01-21,KO/TKO,186,1,3:06,75.0,71.0,58.82352941176471
2014-07-16,0,Jim Miller,Donald Cerrone,Lightweight,Southpaw,1983-08-30,KO/TKO,511,2,3:31,71.0,68.0,49.275362318840585
2014-07-16,1,Donald Cerrone,Jim Miller,Lightweight,Orthodox,1983-03-29,KO/TKO,511,2,3:31,73.0,73.0,50.0
2014-07-19,0,Naoyuki Kotani,Norman Parke,Lightweight,Southpaw,1981-12-08,KO/TKO,521,2,3:41,66.0,68.0,37.2093023255814
2014-07-19,1,Norman Parke,Naoyuki Kotani,Lightweight,Southpaw,1986-12-22,KO/TKO,521,2,3:41,70.0,71.0,45.05494505494506
2014-07-26,0,Akbarh Arreola,Tiago dos Santos e Silva,Lightweight,Southpaw,1983-01-14,U-DEC,900,3,5:00,71.0,70.0,41.0958904109589
2014-07-26,1,Tiago dos Santos e Silva,Akbarh Arreola,Lightweight,Orthodox,1987-04-12,U-DEC,900,3,5:00,70.0,69.0,45.12820512820513
2014-07-26,0,Daron Cruickshank,Jorge Masvidal,Lightweight,Switch,1985-06-11,U-DEC,900,3,5:00,72.0,68.0,26.436781609195403
2014-07-26,1,Jorge Masvidal,Daron Cruickshank,Lightweight,Orthodox,1984-11-12,U-DEC,900,3,5:00,74.0,71.0,66.0
2014-07-26,0,Josh Thomson,Bobby Green,Lightweight,Orthodox,1978-09-21,S-DEC,900,3,5:00,71.0,70.0,37.5
2014-07-26,1,Bobby Green,Josh Thomson,Lightweight,Orthodox,1986-09-09,S-DEC,900,3,5:00,71.0,70.0,43.44827586206896
2014-08-16,0,Gray Maynard,Ross Pearson,Lightweight,Orthodox,1979-05-09,KO/TKO,395,2,1:35,70.0,69.0,43.103448275862064
2014-08-16,1,Ross Pearson,Gray Maynard,Lightweight,Orthodox,1984-09-26,KO/TKO,395,2,1:35,69.0,68.0,54.6875
2014-08-23,0,Brendan O'Reilly,Zhang Lipeng,Lightweight,Orthodox,1987-06-24,U-DEC,900,3,5:00,69.0,67.0,61.15702479338842
2014-08-23,1,Zhang Lipeng,Brendan O'Reilly,Lightweight,Southpaw,1990-03-10,U-DEC,900,3,5:00,71.0,71.0,72.62569832402235
2014-08-23,0,Anthony Rocco Martin,Beneil Dariush,Lightweight,Orthodox,1989-12-11,SUB,518,2,3:38,73.0,72.0,50.0
